age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;y;y_numeric
29;technician;single;university.degree;no;yes;yes;cellular;may;tue;485;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
60;retired;married;high.school;no;no;no;cellular;may;thu;181;3;6;1;success;-1.8;93.876;-40.0;0.6990000000000001;5008.7;yes;1
41;admin.;single;university.degree;no;yes;yes;telephone;jul;thu;180;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
33;technician;married;professional.course;no;yes;no;cellular;aug;tue;147;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no;0
45;management;married;university.degree;no;no;no;cellular;sep;wed;293;2;3;2;success;-1.1;94.199;-37.5;0.8859999999999999;4963.6;yes;1
50;housemaid;married;basic.9y;no;yes;no;cellular;aug;thu;20;12;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no;0
31;blue-collar;single;basic.9y;no;no;no;cellular;may;thu;59;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
38;technician;single;professional.course;no;no;no;cellular;jun;thu;138;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no;0
60;admin.;married;university.degree;no;yes;no;telephone;jul;thu;363;1;999;0;nonexistent;-2.9;92.469;-33.6;1.072;5076.2;yes;1
44;management;married;university.degree;no;yes;no;cellular;nov;mon;114;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
48;entrepreneur;married;unknown;unknown;no;no;telephone;may;fri;509;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
26;admin.;single;university.degree;no;yes;no;cellular;nov;tue;309;3;7;1;success;-3.4;92.649;-30.1;0.715;5017.5;yes;1
26;blue-collar;married;basic.9y;unknown;no;no;telephone;jul;tue;77;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
24;services;single;high.school;no;yes;no;telephone;apr;tue;104;1;999;1;failure;-1.8;93.075;-47.1;1.423;5099.1;no;0
44;blue-collar;single;basic.4y;no;yes;no;telephone;may;thu;106;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
58;retired;married;professional.course;no;yes;no;cellular;nov;tue;191;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
57;management;married;university.degree;no;yes;no;cellular;nov;tue;93;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
30;admin.;divorced;high.school;no;yes;no;cellular;nov;wed;124;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
38;blue-collar;married;basic.6y;no;yes;no;telephone;may;fri;110;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
36;blue-collar;married;high.school;no;yes;no;cellular;jul;wed;77;11;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
27;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;120;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
25;services;single;high.school;no;no;no;cellular;may;thu;646;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes;1
31;services;single;professional.course;no;yes;no;telephone;jun;fri;202;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
25;admin.;single;high.school;no;no;no;telephone;may;fri;113;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
43;technician;single;professional.course;no;no;no;telephone;may;fri;150;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
34;blue-collar;married;basic.9y;no;yes;no;telephone;jun;fri;232;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
59;technician;divorced;professional.course;no;yes;no;cellular;aug;fri;492;5;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
50;blue-collar;divorced;basic.9y;no;no;no;cellular;may;fri;262;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
42;management;married;university.degree;no;no;no;telephone;oct;tue;83;1;3;1;success;-3.4;92.431;-26.9;0.728;5017.5;yes;1
31;admin.;divorced;high.school;no;no;no;cellular;aug;thu;12;10;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no;0
23;student;single;high.school;no;no;no;cellular;apr;mon;400;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
26;blue-collar;married;basic.4y;no;yes;yes;telephone;may;tue;144;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
53;blue-collar;married;basic.4y;no;yes;no;cellular;sep;fri;85;1;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.741;5017.5;no;0
45;blue-collar;married;high.school;no;yes;no;cellular;aug;mon;103;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
34;services;single;high.school;no;no;no;telephone;jun;tue;306;2;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;no;0
38;technician;married;professional.course;no;no;yes;cellular;mar;thu;196;2;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.757;5099.1;yes;1
53;self-employed;married;basic.9y;no;yes;no;cellular;nov;mon;169;1;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8;no;0
57;admin.;married;basic.9y;no;no;no;cellular;sep;thu;114;2;999;1;failure;-1.1;94.199;-37.5;0.884;4963.6;no;0
28;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;tue;152;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
57;management;married;university.degree;no;no;no;cellular;jul;thu;164;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
42;technician;married;university.degree;no;no;no;telephone;nov;thu;172;2;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
36;housemaid;divorced;basic.4y;no;no;no;cellular;nov;tue;84;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
31;admin.;single;high.school;no;no;no;cellular;jul;mon;133;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
58;admin.;married;high.school;no;yes;no;cellular;jul;tue;104;6;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
63;admin.;married;university.degree;no;yes;no;cellular;oct;thu;174;2;6;1;success;-1.1;94.601;-49.5;0.987;4963.6;no;0
72;retired;married;basic.4y;no;no;no;cellular;oct;fri;155;1;6;1;success;-3.4;92.431;-26.9;0.72;5017.5;no;0
44;admin.;married;university.degree;no;no;no;telephone;jun;fri;8;10;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
35;blue-collar;married;basic.9y;no;yes;no;telephone;may;fri;188;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
37;entrepreneur;divorced;university.degree;no;yes;yes;telephone;may;thu;71;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;no;0
28;blue-collar;married;basic.6y;unknown;yes;no;telephone;jun;mon;273;5;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
29;blue-collar;married;basic.9y;no;no;no;cellular;jul;wed;125;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
50;blue-collar;married;basic.4y;no;no;no;cellular;aug;wed;153;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
40;technician;married;professional.course;no;yes;no;cellular;aug;mon;505;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
33;services;unknown;high.school;no;yes;yes;telephone;may;thu;155;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
41;technician;divorced;university.degree;no;yes;no;cellular;aug;fri;93;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no;0
37;blue-collar;married;basic.9y;no;yes;yes;cellular;aug;thu;161;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.883;5076.2;no;0
36;technician;married;university.degree;no;yes;no;telephone;jun;mon;196;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
43;technician;divorced;basic.9y;no;no;yes;telephone;may;wed;143;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
46;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;153;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
48;admin.;divorced;university.degree;no;no;no;cellular;may;tue;53;9;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
45;services;married;basic.6y;no;no;no;cellular;may;tue;207;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
30;technician;single;professional.course;no;no;no;cellular;aug;thu;656;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
56;retired;married;basic.4y;unknown;yes;yes;telephone;may;tue;316;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
29;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;189;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
26;admin.;single;university.degree;no;yes;no;telephone;may;mon;231;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
32;services;married;high.school;no;yes;no;cellular;jul;fri;302;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
35;admin.;married;high.school;no;yes;no;cellular;oct;thu;194;1;4;1;success;-3.4;92.431;-26.9;0.754;5017.5;yes;1
49;management;married;university.degree;no;no;no;telephone;jun;thu;21;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
30;services;single;high.school;no;yes;no;cellular;may;fri;65;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
35;admin.;married;university.degree;no;no;no;cellular;aug;mon;1364;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
25;blue-collar;single;basic.9y;no;no;no;cellular;mar;thu;456;2;10;2;success;-1.8;93.369;-34.8;0.654;5008.7;yes;1
38;technician;married;professional.course;no;no;no;telephone;jun;mon;250;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
37;self-employed;married;basic.9y;no;no;no;telephone;jun;tue;243;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
39;services;divorced;high.school;no;yes;no;telephone;jun;mon;81;5;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
28;blue-collar;single;basic.9y;unknown;no;no;cellular;may;tue;718;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
37;admin.;married;professional.course;no;no;no;cellular;nov;fri;73;4;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;no;0
46;self-employed;married;professional.course;no;yes;no;telephone;nov;fri;379;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
44;admin.;married;high.school;unknown;no;no;cellular;aug;fri;262;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no;0
33;self-employed;married;university.degree;no;yes;no;cellular;aug;tue;173;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
34;technician;single;professional.course;no;no;no;cellular;may;wed;62;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
38;technician;married;professional.course;no;yes;no;cellular;sep;fri;166;1;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.8029999999999999;5017.5;no;0
30;blue-collar;single;basic.9y;no;yes;no;cellular;may;fri;169;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
29;services;married;high.school;no;yes;no;telephone;may;tue;275;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
53;retired;married;basic.9y;no;no;no;cellular;may;wed;133;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
28;blue-collar;single;high.school;no;no;no;cellular;may;thu;16;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
37;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;221;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
35;blue-collar;married;high.school;no;no;no;cellular;nov;mon;540;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;yes;1
60;retired;divorced;basic.4y;unknown;yes;no;telephone;may;tue;135;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
53;services;married;high.school;unknown;no;no;telephone;may;thu;2260;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
44;blue-collar;single;basic.9y;no;yes;no;telephone;may;mon;91;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
51;blue-collar;married;basic.4y;no;no;yes;cellular;jun;mon;325;1;3;1;success;-1.7;94.055;-39.8;0.754;4991.6;yes;1
34;admin.;married;university.degree;no;yes;no;telephone;jun;tue;150;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
31;admin.;married;professional.course;no;no;no;cellular;aug;mon;318;2;999;0;nonexistent;-1.7;94.027;-38.3;0.8959999999999999;4991.6;yes;1
55;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;mon;350;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
55;blue-collar;married;basic.4y;unknown;unknown;unknown;telephone;jun;fri;32;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
35;management;married;university.degree;no;no;no;cellular;apr;mon;81;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
45;admin.;married;high.school;no;yes;yes;cellular;jul;mon;283;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
39;services;married;high.school;no;yes;yes;cellular;nov;mon;49;3;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
43;services;single;high.school;no;no;no;cellular;may;thu;337;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
30;self-employed;single;basic.9y;no;no;yes;telephone;oct;mon;5;1;999;0;nonexistent;-1.1;94.601;-49.5;0.953;4963.6;no;0
43;services;married;high.school;no;no;no;cellular;jul;mon;710;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;yes;1
39;blue-collar;single;basic.4y;no;no;no;cellular;may;thu;93;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
48;blue-collar;married;basic.9y;no;unknown;unknown;cellular;jul;tue;112;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
45;technician;married;professional.course;no;no;no;cellular;nov;wed;193;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
50;admin.;married;university.degree;no;yes;no;cellular;aug;mon;166;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
52;admin.;married;high.school;no;yes;no;cellular;aug;tue;163;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
46;blue-collar;married;basic.9y;no;yes;no;cellular;may;mon;98;2;999;1;failure;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
54;blue-collar;married;basic.4y;no;yes;no;cellular;aug;mon;43;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
32;technician;single;university.degree;no;yes;no;telephone;may;thu;62;7;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
45;services;married;high.school;unknown;yes;no;cellular;apr;mon;184;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no;0
24;services;single;high.school;no;no;no;telephone;may;wed;260;1;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
50;entrepreneur;married;university.degree;no;yes;no;cellular;jul;mon;1165;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
33;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;76;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
42;housemaid;married;basic.4y;unknown;yes;no;telephone;jul;mon;122;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
35;management;married;university.degree;no;no;no;cellular;aug;tue;186;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no;0
45;technician;single;professional.course;no;yes;yes;cellular;mar;thu;143;2;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.538;5099.1;no;0
46;services;married;professional.course;no;no;no;telephone;may;fri;115;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
42;self-employed;married;university.degree;no;unknown;unknown;cellular;jul;mon;624;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
37;admin.;divorced;university.degree;unknown;yes;no;cellular;may;wed;259;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
27;management;single;university.degree;no;yes;no;telephone;jun;tue;216;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no;0
45;services;divorced;basic.4y;no;no;no;cellular;apr;thu;296;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;no;0
57;blue-collar;divorced;basic.4y;no;no;no;cellular;jun;mon;233;1;12;1;success;-2.9;92.963;-40.8;1.266;5076.2;no;0
28;student;single;high.school;no;yes;no;cellular;jun;mon;1144;2;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;yes;1
30;admin.;married;high.school;no;no;no;cellular;nov;tue;157;1;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
46;housemaid;married;basic.4y;no;unknown;unknown;cellular;aug;thu;154;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8290000000000001;5076.2;no;0
55;management;married;basic.6y;unknown;no;yes;cellular;may;fri;87;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
44;management;married;basic.9y;unknown;no;no;telephone;may;wed;282;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
50;self-employed;married;university.degree;no;no;no;cellular;nov;mon;223;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
38;technician;single;professional.course;no;yes;no;cellular;jul;tue;249;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
45;management;married;unknown;unknown;no;no;telephone;may;tue;121;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
44;management;married;university.degree;no;no;yes;telephone;may;fri;93;8;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
36;admin.;married;university.degree;no;yes;no;cellular;oct;wed;133;1;999;1;failure;-3.4;92.431;-26.9;0.74;5017.5;no;0
57;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;fri;42;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
25;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;201;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
41;admin.;single;university.degree;no;yes;no;cellular;jul;fri;706;9;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
40;blue-collar;married;basic.9y;no;yes;no;telephone;jul;tue;428;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.955;5228.1;no;0
30;unemployed;single;high.school;no;yes;no;cellular;sep;tue;75;1;999;1;failure;-3.4;92.37899999999999;-29.8;0.75;5017.5;no;0
39;admin.;single;university.degree;no;yes;no;cellular;jul;mon;589;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
35;technician;married;professional.course;no;no;no;cellular;jul;mon;164;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
47;blue-collar;single;basic.4y;unknown;no;no;cellular;apr;tue;369;1;999;0;nonexistent;-1.8;93.075;-47.1;1.453;5099.1;no;0
42;self-employed;divorced;university.degree;unknown;yes;no;cellular;jul;mon;643;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
30;self-employed;single;university.degree;no;yes;yes;cellular;jun;tue;106;4;999;0;nonexistent;-2.9;92.963;-40.8;1.286;5076.2;no;0
60;retired;married;high.school;unknown;no;no;telephone;jul;fri;133;7;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
37;admin.;married;high.school;no;yes;no;cellular;may;tue;7;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
49;technician;married;high.school;no;yes;no;telephone;jun;tue;80;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no;0
28;technician;divorced;university.degree;no;no;no;telephone;may;fri;193;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
41;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;fri;256;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
40;blue-collar;married;basic.6y;unknown;no;no;telephone;may;tue;85;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
34;blue-collar;single;basic.9y;unknown;no;no;cellular;apr;mon;36;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no;0
50;technician;single;university.degree;no;yes;no;telephone;apr;fri;634;1;999;0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;yes;1
32;admin.;divorced;high.school;no;unknown;unknown;cellular;jul;thu;81;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
49;services;married;high.school;unknown;no;no;telephone;jun;thu;139;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
41;blue-collar;single;unknown;unknown;no;no;cellular;jul;fri;96;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
50;technician;married;professional.course;no;yes;no;cellular;jul;thu;143;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.958;5228.1;no;0
31;technician;single;professional.course;no;no;no;cellular;may;wed;546;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;yes;1
39;admin.;divorced;high.school;no;no;yes;cellular;may;fri;301;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
52;retired;married;basic.4y;no;no;no;telephone;jun;wed;633;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes;1
33;admin.;single;unknown;no;no;no;cellular;mar;thu;196;3;999;1;failure;-1.8;93.369;-34.8;0.635;5008.7;no;0
29;technician;married;professional.course;no;no;yes;cellular;aug;fri;370;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
57;management;divorced;university.degree;no;no;no;telephone;may;mon;222;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
25;admin.;married;high.school;no;yes;no;cellular;may;wed;152;4;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
54;entrepreneur;married;high.school;no;yes;no;cellular;may;fri;264;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
49;blue-collar;married;basic.9y;no;no;yes;telephone;jun;tue;156;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
59;retired;married;basic.4y;no;yes;yes;cellular;aug;thu;265;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
43;admin.;married;university.degree;unknown;yes;no;telephone;may;fri;165;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
