age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,client_id
36,blue-collar,married,high.school,no,no,no,telephone,jun,fri,285,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,LV7LG
50,housemaid,single,unknown,no,no,yes,telephone,jun,tue,517,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,5EJN3
38,technician,divorced,professional.course,no,no,no,telephone,jun,thu,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,CF8X2
24,technician,married,professional.course,no,no,yes,cellular,may,wed,167,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,1YMIU
31,technician,married,professional.course,no,no,no,telephone,may,thu,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,1A0MO
46,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,mon,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,41WLR
29,admin.,single,university.degree,no,no,no,cellular,apr,wed,479,1,999,1,failure,-1.8,93.075,-47.1,1.4980000000000002,5099.1,no,UU8SX
39,admin.,married,university.degree,no,no,no,cellular,aug,tue,145,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,62G7F
44,unemployed,married,basic.9y,unknown,yes,no,telephone,jul,wed,73,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,LUE0F
34,management,married,basic.4y,no,yes,no,cellular,may,thu,60,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,9UTMH
29,services,married,unknown,no,yes,yes,cellular,jul,wed,268,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,77UHS
55,technician,married,basic.4y,unknown,yes,no,telephone,may,fri,316,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,BIWXP
27,technician,single,university.degree,no,no,yes,cellular,nov,wed,342,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,yes,B0QD1
51,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,77,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,FVW3V
61,retired,married,basic.4y,no,yes,no,cellular,aug,fri,168,1,15,1,success,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,yes,XWC20
37,admin.,married,university.degree,no,yes,no,cellular,jul,tue,75,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,AVY4L
29,admin.,single,university.degree,no,yes,no,cellular,may,tue,69,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,QDT4Z
33,management,single,university.degree,no,no,no,cellular,may,thu,228,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,Y0S3P
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,286,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,FRLPN
56,admin.,divorced,basic.6y,no,no,no,cellular,jul,thu,614,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,FZCHR
55,admin.,married,unknown,unknown,yes,no,cellular,aug,thu,197,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,TUAD5
40,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,108,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,EM7FV
50,self-employed,married,university.degree,no,no,no,cellular,aug,thu,273,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,TN061
62,retired,married,high.school,no,no,no,cellular,jul,tue,355,2,999,0,nonexistent,-1.7,94.215,-40.3,0.8759999999999999,4991.6,yes,51OB4
57,technician,married,professional.course,no,yes,no,cellular,nov,fri,294,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,OCHS4
43,management,married,university.degree,unknown,yes,yes,cellular,jul,mon,746,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,IJ19N
58,retired,married,university.degree,no,yes,no,cellular,may,mon,45,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,7VJV9
30,unemployed,single,high.school,no,no,no,cellular,may,fri,13,11,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,IZY5F
44,services,married,high.school,unknown,yes,no,telephone,nov,fri,76,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,XO1C7
39,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,I2RTA
35,blue-collar,married,professional.course,no,yes,no,cellular,may,wed,466,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,96D2V
28,technician,divorced,high.school,no,yes,no,telephone,may,thu,206,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,RHV4J
56,technician,single,professional.course,no,yes,no,cellular,may,mon,80,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,DRHE3
34,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,401,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,8CRN5
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,YGCCS
34,housemaid,married,high.school,unknown,no,no,cellular,may,wed,361,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,ICDOR
30,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,201,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,KLWM1
56,technician,married,professional.course,no,no,no,cellular,nov,fri,157,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,7ZL6X
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,395,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,CCY78
53,technician,married,university.degree,no,yes,no,telephone,jun,fri,73,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,5RU9E
24,services,single,high.school,unknown,yes,no,cellular,may,thu,689,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,ZGPRV
37,technician,divorced,high.school,no,no,no,cellular,apr,fri,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,5I34L
53,services,divorced,basic.4y,unknown,yes,no,cellular,jul,wed,185,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,OSKJ8
48,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,fri,269,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,0H1FL
36,housemaid,married,basic.4y,no,no,no,cellular,jul,mon,262,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,QGC87
26,admin.,single,university.degree,no,yes,no,cellular,apr,thu,115,2,999,1,failure,-1.8,93.749,-34.6,0.659,5008.7,no,RWC8I
49,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,thu,626,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,yes,2YKIF
33,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,580,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,LXM3P
45,management,married,university.degree,unknown,yes,no,cellular,apr,thu,452,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,I7CMQ
43,services,married,basic.6y,no,no,no,cellular,sep,tue,115,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.75,5017.5,no,X7PY9
35,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,622,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,yes,VOPM0
31,unemployed,married,professional.course,no,unknown,unknown,cellular,may,tue,356,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,H9XBC
45,admin.,married,high.school,unknown,no,yes,cellular,may,tue,908,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,WARCP
38,admin.,married,university.degree,no,yes,no,telephone,may,tue,137,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,D6AGO
52,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,thu,910,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes,HUAQL
41,technician,married,professional.course,no,no,yes,cellular,aug,wed,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,XM8A1
58,unemployed,married,basic.9y,no,yes,no,cellular,apr,thu,229,1,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes,7YL41
43,admin.,married,university.degree,no,yes,no,cellular,jul,tue,101,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,D18LH
29,blue-collar,married,basic.4y,no,no,yes,telephone,jun,mon,164,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,5LQCO
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,TZV0V
31,technician,single,university.degree,unknown,yes,yes,telephone,may,mon,206,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,JGQNE
35,services,single,high.school,no,no,no,telephone,may,wed,65,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,F2HSZ
30,admin.,married,university.degree,no,yes,no,telephone,jul,wed,693,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,HUJ97
38,technician,single,professional.course,no,no,no,telephone,may,wed,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,BA90M
58,retired,married,basic.4y,no,yes,no,cellular,jul,tue,614,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,ILRYD
57,retired,divorced,basic.9y,no,yes,no,telephone,may,tue,149,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,VNAUF
28,technician,single,professional.course,no,yes,no,telephone,may,mon,296,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,LJMA1
52,retired,divorced,basic.4y,no,yes,no,telephone,jun,mon,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,9011K
41,technician,married,professional.course,no,no,yes,cellular,aug,thu,898,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,NHLVX
35,technician,single,university.degree,no,no,yes,cellular,aug,wed,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,P24CD
50,technician,married,professional.course,no,no,no,telephone,jun,wed,462,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,8M97L
33,admin.,married,high.school,no,no,no,telephone,may,wed,307,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,VUPT7
55,retired,divorced,high.school,unknown,yes,no,telephone,may,wed,359,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,42PI7
37,admin.,married,university.degree,unknown,no,no,telephone,may,fri,268,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,52A8V
42,retired,divorced,illiterate,no,no,no,telephone,aug,wed,128,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,yes,ZKWNE
41,blue-collar,married,basic.9y,no,unknown,unknown,cellular,apr,thu,268,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no,A1QSO
26,student,single,university.degree,no,yes,no,telephone,may,wed,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,C8B6T
48,management,married,basic.9y,no,yes,no,telephone,jun,fri,384,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,ID3Z2
31,entrepreneur,married,high.school,no,yes,no,telephone,jun,thu,133,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,X90EC
34,technician,married,professional.course,no,yes,no,cellular,may,wed,91,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,3E07C
28,admin.,single,university.degree,no,no,yes,cellular,mar,wed,96,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.548,5099.1,yes,4KHIJ
49,unemployed,unknown,high.school,no,yes,no,cellular,nov,thu,73,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,U7M15
23,technician,single,professional.course,no,yes,no,telephone,jul,tue,9,1,999,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,no,MZC7K
43,services,married,high.school,no,no,no,cellular,jul,mon,337,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,VNXE5
42,admin.,married,university.degree,unknown,no,no,telephone,may,tue,258,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,TUBHP
53,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,527,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,GG6DW
31,technician,single,university.degree,no,yes,no,cellular,aug,mon,144,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,2CJQO
38,admin.,single,university.degree,no,yes,no,cellular,apr,mon,275,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,HGWSN
31,services,single,basic.9y,no,no,no,telephone,may,fri,1044,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes,CD7J8
43,management,married,high.school,no,yes,no,telephone,jun,thu,30,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,JAFLE
30,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,142,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,VW4X8
50,admin.,married,university.degree,unknown,yes,no,telephone,jul,wed,173,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,2B90R
39,services,married,high.school,unknown,no,no,telephone,may,tue,218,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,AU8GZ
30,blue-collar,married,high.school,no,yes,no,telephone,may,wed,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,RP85W
25,admin.,single,university.degree,no,yes,no,cellular,jul,thu,271,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,ELIWB
36,blue-collar,single,basic.6y,no,yes,no,telephone,jun,tue,214,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,APBX7
54,management,divorced,university.degree,no,yes,no,telephone,may,tue,92,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,G8297
31,technician,married,professional.course,no,yes,no,cellular,aug,thu,104,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,QBTE3
36,technician,married,professional.course,no,no,no,cellular,aug,mon,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,6HC48
24,entrepreneur,single,university.degree,no,yes,no,cellular,jul,tue,808,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes,PBC6S
52,management,married,university.degree,no,no,no,telephone,nov,mon,22,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,MZWTX
39,blue-collar,married,high.school,no,yes,yes,telephone,jun,tue,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,OWFG6
54,unemployed,married,basic.9y,no,no,no,telephone,jun,fri,8,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,XKMV6
52,management,divorced,university.degree,no,no,no,cellular,may,wed,451,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,yes,Y0RGR
33,blue-collar,single,basic.9y,no,no,no,telephone,jul,tue,116,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,ZFFB7
41,housemaid,single,basic.4y,unknown,yes,no,cellular,jul,mon,385,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,EWLNU
31,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,wed,98,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,G04CC
34,technician,married,professional.course,no,no,yes,cellular,aug,fri,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,2WMB7
58,retired,married,professional.course,no,yes,no,cellular,nov,tue,191,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,G12IB
54,technician,married,professional.course,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Q5WQA
34,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,139,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,LVQ1E
31,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,119,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,GSR4E
37,technician,married,university.degree,no,yes,yes,cellular,aug,thu,180,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,PK0C9
24,technician,single,basic.9y,no,yes,no,cellular,may,fri,109,11,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,K9W3U
31,technician,divorced,university.degree,no,no,yes,cellular,aug,fri,180,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,VKOE0
34,admin.,married,high.school,no,no,no,telephone,may,thu,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,7CDMD
29,admin.,single,basic.9y,unknown,no,no,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,WOF40
55,unemployed,married,basic.4y,no,yes,no,telephone,sep,tue,6,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no,OHN8B
40,services,single,high.school,no,yes,no,telephone,may,wed,44,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,JEI35
56,retired,married,unknown,no,no,no,cellular,aug,fri,83,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,HT2BN
28,services,married,high.school,no,no,yes,telephone,jul,thu,80,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,S5HGL
43,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,tue,727,4,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,IH8ZY
30,technician,single,university.degree,no,no,no,cellular,aug,thu,183,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,S7M0E
31,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,303,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,7XZCJ
33,technician,married,professional.course,no,no,no,cellular,may,fri,290,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,ZVY7X
39,technician,married,professional.course,no,no,no,cellular,aug,thu,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,DNI2M
37,admin.,married,university.degree,no,yes,no,cellular,jul,wed,55,22,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,6GLVC
32,retired,married,basic.4y,no,yes,no,cellular,apr,fri,531,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,UTC09
31,admin.,married,high.school,no,no,no,cellular,jul,mon,160,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,D9JPB
40,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,wed,131,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,UB7QK
28,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,6,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,2RYQR
53,technician,married,professional.course,unknown,yes,yes,cellular,jul,fri,264,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,F06WT
21,student,single,high.school,no,no,no,telephone,jun,fri,24,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,93UN5
64,unknown,married,unknown,no,no,no,cellular,nov,mon,78,1,3,3,success,-1.1,94.76700000000001,-50.8,1.048,4963.6,no,KRUA5
40,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,13,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,EFAEK
46,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,5HANY
47,services,married,high.school,no,yes,no,cellular,aug,tue,836,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,JENZR
27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,603,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9Z8H0
37,technician,single,university.degree,no,yes,no,telephone,may,thu,199,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,R93F0
30,admin.,married,high.school,no,yes,no,cellular,jul,fri,53,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no,QPBVK
49,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,HUZ8A
30,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,35,10,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,G25GO
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,129,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,HS2M3
33,management,married,university.degree,no,no,no,cellular,jul,thu,66,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,3U12P
42,admin.,single,university.degree,no,no,no,telephone,may,thu,172,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,K93VZ
51,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,76,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,TYJCK
27,student,single,high.school,no,no,no,telephone,oct,tue,187,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.968,5195.8,yes,X01N3
52,retired,married,basic.9y,no,no,no,cellular,jul,wed,171,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,3OVDF
34,services,married,basic.9y,no,no,no,cellular,nov,tue,218,2,4,1,success,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,Q47PP
50,management,divorced,university.degree,unknown,no,no,telephone,apr,mon,475,6,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,yes,AIZJX
41,services,single,professional.course,no,yes,no,cellular,nov,tue,41,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,9Y5CR
24,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,FAWXU
44,admin.,single,university.degree,no,yes,no,cellular,nov,wed,132,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,093EU
40,technician,married,professional.course,no,yes,no,cellular,may,tue,211,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,YYZA3
45,services,married,high.school,unknown,yes,no,cellular,apr,mon,184,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,YKA98
31,management,married,high.school,no,yes,yes,telephone,jun,tue,343,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,9BM69
38,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,191,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,0HO0X
35,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,T4WS1
18,student,single,unknown,no,yes,no,cellular,nov,tue,600,2,999,3,failure,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,no,L6K9W
30,services,married,high.school,no,no,no,cellular,nov,tue,200,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,1MHYG
34,technician,married,professional.course,no,yes,no,cellular,mar,mon,93,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.629,5099.1,no,SBBW4
